t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
15.206493,1,0,0,1,0,0,0,0,189
15.256273,1,0,1,1,0,0,0,0,189
15.256502,1,0,0,1,0,0,0,0,189
15.431456,1,0,0,1,0,0,0,0,189
15.443724,1,0,0,0,0,0,0,0,189
15.443953,1,0,1,0,0,0,0,0,189
15.543925,1,0,1,0,0,0,0,0,189
15.581181,1,0,1,1,0,0,0,0,189
15.581411,1,0,0,1,0,0,0,0,189
15.656145,1,0,1,1,0,0,0,0,189
15.656376,1,0,0,1,0,0,0,0,189
15.706156,1,0,1,1,0,0,0,0,189
15.706385,1,0,0,1,0,0,0,0,189
15.731145,1,0,1,1,0,0,0,0,189
15.731374,1,0,0,1,0,0,0,0,189
15.881119,1,0,1,1,0,0,0,0,189
15.881349,1,0,0,1,0,0,0,0,189
15.893616,1,0,0,0,0,0,0,0,189
15.893846,1,0,1,0,0,0,0,0,189
16.318496,1,0,0,0,0,0,0,0,189
16.318726,1,0,1,0,0,0,0,0,189
16.368489,1,0,0,0,0,0,0,0,189
16.368719,1,0,1,0,0,0,0,0,189
16.48096,1,0,1,1,0,0,0,0,189
16.705913,1,0,1,1,0,0,0,0,189
16.706145,1,0,0,1,0,0,0,0,189
16.731124,1,0,0,1,0,0,0,0,189
16.780895,1,0,1,1,0,0,0,0,189
16.781124,1,0,0,1,0,0,0,0,189
16.805894,1,0,1,1,0,0,0,0,189
16.806124,1,0,0,1,0,0,0,0,189
16.830896,1,0,1,1,0,0,0,0,189
16.831126,1,0,0,1,0,0,0,0,189
17.005835,1,0,1,1,0,0,0,0,189
17.006065,1,0,0,1,0,0,0,0,189
17.118313,1,0,0,0,0,0,0,0,189
17.118544,1,0,1,0,0,0,0,0,189
17.393268,1,0,0,0,0,0,0,0,189
17.393497,1,0,1,0,0,0,0,0,189
17.480744,1,0,1,1,0,0,0,0,189
17.655735,1,0,1,1,0,0,0,0,189
17.655965,1,0,0,1,0,0,0,0,189
17.668231,1,0,0,0,0,0,0,0,189
17.668461,1,0,1,0,0,0,0,0,189
17.755724,1,0,1,1,0,0,0,0,189
17.755954,1,0,0,1,0,0,0,0,189
17.780717,1,0,1,1,0,0,0,0,189
17.780947,1,0,0,1,0,0,0,0,189
17.893197,1,0,0,0,0,0,0,0,189
17.893427,1,0,1,0,0,0,0,0,189
17.968177,1,0,0,0,0,0,0,0,189
17.968408,1,0,1,0,0,0,0,0,189
18.043188,1,0,0,0,0,0,0,0,189
18.043418,1,0,1,0,0,0,0,0,189
18.068181,1,0,0,0,0,0,0,0,189
18.06841,1,0,1,0,0,0,0,0,189
18.093185,1,0,0,0,0,0,0,0,189
18.093414,1,0,1,0,0,0,0,0,189
18.130671,1,0,1,1,0,0,0,0,189
18.130901,1,0,0,1,0,0,0,0,189
18.18087,1,0,0,1,0,0,0,0,189
18.443085,1,0,0,0,0,0,0,0,189
18.443314,1,0,1,0,0,0,0,0,189
18.468079,1,0,0,0,0,0,0,0,189
18.468309,1,0,1,0,0,0,0,0,189
18.543049,1,0,0,0,0,0,0,0,189
18.543279,1,0,1,0,0,0,0,0,189
18.742998,1,0,0,0,0,0,0,0,189
18.743229,1,0,1,0,0,0,0,0,189
18.755491,1,0,1,1,0,0,0,0,189
18.755721,1,0,0,1,0,0,0,0,189
18.792981,1,0,0,0,0,0,0,0,189
18.793211,1,0,1,0,0,0,0,0,189
18.905475,1,0,1,1,0,0,0,0,189
18.905705,1,0,0,1,0,0,0,0,189
18.955489,1,0,1,1,0,0,0,0,189
18.95572,1,0,0,1,0,0,0,0,189
19.105466,1,0,1,1,0,0,0,0,189
19.105695,1,0,0,1,0,0,0,0,189
19.117958,1,0,0,0,0,0,0,0,189
19.118189,1,0,1,0,0,0,0,0,189
19.330417,1,0,1,1,0,0,0,0,189
19.330647,1,0,0,1,0,0,0,0,189
19.43042,1,0,1,1,0,0,0,0,189
19.430649,1,0,0,1,0,0,0,0,189
19.492925,1,0,0,0,0,0,0,0,189
19.493157,1,0,1,0,0,0,0,0,189
19.543161,1,0,1,0,0,0,0,0,189
19.667903,1,0,0,0,0,0,0,0,189
19.668133,1,0,1,0,0,0,0,0,189
19.680389,1,0,1,1,0,0,0,0,189
19.68062,1,0,0,1,0,0,0,0,189
19.992801,1,0,0,0,0,0,0,0,189
19.993031,1,0,1,0,0,0,0,0,189
20.18028,1,0,1,1,0,0,0,0,189
20.192784,1,0,0,0,0,0,0,0,189
20.193014,1,0,1,0,0,0,0,0,189
20.342745,1,0,0,0,0,0,0,0,189
20.342976,1,0,1,0,0,0,0,0,189
20.467729,1,0,0,0,0,0,0,0,189
20.467959,1,0,1,0,0,0,0,0,189
20.517717,1,0,0,0,0,0,0,0,189
20.517947,0,1,1,0,0,0,0,0,180
20.805175,1,0,1,1,0,0,0,0,189
20.805405,1,0,0,1,0,0,0,0,189
20.830177,1,0,1,1,0,0,0,0,189
20.830407,1,0,0,1,0,0,0,0,189
20.842671,1,0,0,0,0,0,0,0,189
20.842901,1,0,1,0,0,0,0,0,189
21.017617,1,0,0,0,0,0,0,0,189
21.017847,1,0,1,0,0,0,0,0,189
21.092593,1,0,0,0,0,0,0,0,189
21.092822,1,0,1,0,0,0,0,0,189
21.180068,1,0,1,1,0,0,0,0,189
21.180299,1,0,0,1,0,0,0,0,189
21.205068,1,0,1,1,0,0,0,0,189
21.205298,1,0,0,1,0,0,0,0,189
21.317548,1,0,0,0,0,0,0,0,189
21.317778,1,0,1,0,0,0,0,0,189
21.355046,1,0,1,1,0,0,0,0,189
21.355277,1,0,0,1,0,0,0,0,189
21.54252,1,0,0,0,0,0,0,0,189
21.542751,1,0,1,0,0,0,0,0,189
21.704971,1,0,1,1,0,0,0,0,189
21.705201,1,0,0,1,0,0,0,0,189
21.717473,1,0,0,0,0,0,0,0,189
21.717703,1,0,1,0,0,0,0,0,189
21.867432,1,0,0,0,0,0,0,0,189
21.867663,1,0,1,0,0,0,0,0,189
21.942402,1,0,0,0,0,0,0,0,189
21.942632,1,0,1,0,0,0,0,0,189
22.129847,1,0,1,1,0,0,0,0,189
22.130078,1,0,0,1,0,0,0,0,189
22.217327,1,0,0,0,0,0,0,0,189
22.217558,1,0,1,0,0,0,0,0,189
22.279832,1,0,1,1,0,0,0,0,189
22.280061,1,0,0,1,0,0,0,0,189
22.504779,1,0,1,1,0,0,0,0,189
22.505009,1,0,0,1,0,0,0,0,189
22.554772,1,0,1,1,0,0,0,0,189
22.555002,1,0,0,1,0,0,0,0,189
22.604758,1,0,1,1,0,0,0,0,189
22.604988,1,0,0,1,0,0,0,0,189
22.742201,1,0,0,0,0,0,0,0,189
22.74243,1,0,1,0,0,0,0,0,189
22.817179,1,0,0,0,0,0,0,0,189
22.817409,1,0,1,0,0,0,0,0,189
22.854675,1,0,1,1,0,0,0,0,189
22.854905,1,0,0,1,0,0,0,0,189
22.892188,1,0,0,0,0,0,0,0,189
22.892417,1,0,1,0,0,0,0,0,189
22.992158,1,0,0,0,0,0,0,0,189
23.01715,1,0,0,0,0,0,0,0,189
23.01738,1,0,1,0,0,0,0,0,189
23.067147,1,0,0,0,0,0,0,0,189
23.067376,1,0,1,0,0,0,0,0,189
23.167118,1,0,0,0,0,0,0,0,189
23.167348,1,0,1,0,0,0,0,0,189
23.179603,1,0,1,1,0,0,0,0,189
23.179834,1,0,0,1,0,0,0,0,189
23.26708,1,0,0,0,0,0,0,0,189
23.26731,1,0,1,0,0,0,0,0,189
23.367032,1,0,0,0,0,0,0,0,189
23.379532,1,0,1,1,0,0,0,0,189
23.379762,1,0,0,1,0,0,0,0,189
24.004477,1,0,1,1,0,0,0,0,189
24.004707,1,0,0,1,0,0,0,0,189
24.091963,1,0,0,0,0,0,0,0,189
24.092193,1,0,1,0,0,0,0,0,189
24.241971,1,0,0,0,0,0,0,0,189
24.242202,1,0,1,0,0,0,0,0,189
24.25447,1,0,1,1,0,0,0,0,189
24.2547,1,0,0,1,0,0,0,0,189
24.329428,1,0,1,1,0,0,0,0,189
24.329658,1,0,0,1,0,0,0,0,189
24.379412,1,0,1,1,0,0,0,0,189
24.379641,1,0,0,1,0,0,0,0,189
24.491896,1,0,0,0,0,0,0,0,189
24.492127,1,0,1,0,0,0,0,0,189
24.616877,1,0,0,0,0,0,0,0,189
24.617107,1,0,1,0,0,0,0,0,189
24.704381,1,0,1,1,0,0,0,0,189
24.704611,1,0,0,1,0,0,0,0,189
24.754392,1,0,1,1,0,0,0,0,189
24.754622,1,0,0,1,0,0,0,0,189
24.766886,1,0,0,0,0,0,0,0,189
24.767116,1,0,1,0,0,0,0,0,189
24.891837,1,0,0,0,0,0,0,0,189
24.892067,1,0,1,0,0,0,0,0,189
24.929325,1,0,1,1,0,0,0,0,189
24.929555,1,0,0,1,0,0,0,0,189
25.016802,1,0,0,0,0,0,0,0,189
25.017032,1,0,1,0,0,0,0,0,189
25.129281,1,0,1,1,0,0,0,0,189
25.129511,1,0,0,1,0,0,0,0,189
25.304217,1,0,1,1,0,0,0,0,189
25.304449,1,0,0,1,0,0,0,0,189
25.44168,1,0,0,0,0,0,0,0,189
25.44191,1,0,1,0,0,0,0,0,189
25.541651,1,0,0,0,0,0,0,0,189
25.541882,1,0,1,0,0,0,0,0,189
25.641635,1,0,0,0,0,0,0,0,189
25.641864,1,0,1,0,0,0,0,0,189
25.70411,1,0,1,1,0,0,0,0,189
25.70434,1,0,0,1,0,0,0,0,189
25.841563,1,0,0,0,0,0,0,0,189
25.841793,1,0,1,0,0,0,0,0,189
25.879058,1,0,1,1,0,0,0,0,189
25.879288,1,0,0,1,0,0,0,0,189
25.941536,1,0,0,0,0,0,0,0,189
25.941765,1,0,1,0,0,0,0,0,189
26.041513,1,0,0,0,0,0,0,0,189
26.041744,1,0,1,0,0,0,0,0,189
26.291449,1,0,0,0,0,0,0,0,189
26.291679,1,0,1,0,0,0,0,0,189
26.566379,1,0,0,0,0,0,0,0,189
26.566611,1,0,1,0,0,0,0,0,189
26.878804,1,0,1,1,0,0,0,0,189
26.879033,1,0,0,1,0,0,0,0,189
27.066292,1,0,0,0,0,0,0,0,189
27.066522,1,0,1,0,0,0,0,0,189
27.116281,1,0,0,0,0,0,0,0,189
27.116511,1,0,1,0,0,0,0,0,189
27.291462,1,0,1,0,0,0,0,0,189
27.503723,1,0,1,1,0,0,0,0,189
27.503952,1,0,0,1,0,0,0,0,189
27.691208,1,0,0,0,0,0,0,0,189
27.778718,1,0,1,1,0,0,0,0,189
27.778946,1,0,0,1,0,0,0,0,189
27.841208,1,0,0,0,0,0,0,0,189
27.841439,1,0,1,0,0,0,0,0,189
28.128648,1,0,1,1,0,0,0,0,189
28.128877,1,0,0,1,0,0,0,0,189
28.52884,1,0,0,1,0,0,0,0,189
28.591113,1,0,0,0,0,0,0,0,189
28.591344,1,0,1,0,0,0,0,0,189
28.678594,1,0,1,1,0,0,0,0,189
28.678824,1,0,0,1,0,0,0,0,189
28.741072,1,0,0,0,0,0,0,0,189
28.741303,1,0,1,0,0,0,0,0,189
28.766083,1,0,0,0,0,0,0,0,189
28.766313,1,0,1,0,0,0,0,0,189
28.778583,1,0,1,1,0,0,0,0,189
28.778812,1,0,0,1,0,0,0,0,189
29.041033,1,0,0,0,0,0,0,0,189
29.041263,1,0,1,0,0,0,0,0,189
29.141005,1,0,0,0,0,0,0,0,189
29.141236,1,0,1,0,0,0,0,0,189
29.166016,1,0,0,0,0,0,0,0,189
29.166245,1,0,1,0,0,0,0,0,189
29.191024,1,0,0,0,0,0,0,0,189
29.191254,1,0,1,0,0,0,0,0,189
29.328512,1,0,1,1,0,0,0,0,189
29.328742,1,0,0,1,0,0,0,0,189
29.478493,1,0,1,1,0,0,0,0,189
29.503479,1,0,1,1,0,0,0,0,189
29.503709,1,0,0,1,0,0,0,0,189
29.603456,1,0,1,1,0,0,0,0,189
29.978379,1,0,1,1,0,0,0,0,189
29.978609,1,0,0,1,0,0,0,0,189
30.090845,1,0,0,0,0,0,0,0,189
30.091075,1,0,1,0,0,0,0,0,189
30.103339,1,0,1,1,0,0,0,0,189
30.10357,1,0,0,1,0,0,0,0,189
30.140831,1,0,0,0,0,0,0,0,189
30.390783,1,0,0,0,0,0,0,0,189
30.391014,1,0,1,0,0,0,0,0,189
30.503506,1,0,0,1,0,0,0,0,189
30.565772,1,0,0,0,0,0,0,0,189
30.566002,1,0,1,0,0,0,0,0,189
30.578278,1,0,1,1,0,0,0,0,189
30.578509,1,0,0,1,0,0,0,0,189
30.653249,1,0,1,1,0,0,0,0,189
30.653479,1,0,0,1,0,0,0,0,189
30.715742,1,0,0,0,0,0,0,0,189
30.715971,1,0,1,0,0,0,0,0,189
30.828161,1,0,1,1,0,0,0,0,189
30.828392,1,0,0,1,0,0,0,0,189
31.00312,1,0,1,1,0,0,0,0,189
