t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
10.553201,1,0,0,1,0,0,0,0,189
10.605462,1,0,1,1,0,0,0,0,189
10.605691,1,0,0,1,0,0,0,0,189
10.717937,1,0,0,0,0,0,0,0,189
10.718167,1,0,1,0,0,0,0,0,189
10.807941,1,0,0,0,0,0,0,0,189
10.808171,1,0,1,0,0,0,0,0,189
10.830427,1,0,1,1,0,0,0,0,189
10.830657,1,0,0,1,0,0,0,0,189
10.995636,1,0,0,1,0,0,0,0,189
11.085391,1,0,0,0,0,0,0,0,189
11.085621,1,0,1,0,0,0,0,0,189
11.160377,1,0,1,1,0,0,0,0,189
11.160607,1,0,0,1,0,0,0,0,189
11.362851,1,0,0,0,0,0,0,0,189
11.437832,1,0,1,1,0,0,0,0,189
11.550314,1,0,1,1,0,0,0,0,189
11.550544,1,0,0,1,0,0,0,0,189
11.6403,1,0,0,0,0,0,0,0,189
11.662811,1,0,0,0,0,0,0,0,189
11.66304,1,0,1,0,0,0,0,0,189
11.715279,1,0,0,0,0,0,0,0,189
11.827734,1,0,1,1,0,0,0,0,189
11.827963,1,0,0,1,0,0,0,0,189
11.917925,1,0,0,1,0,0,0,0,189
11.940191,1,0,1,1,0,0,0,0,189
11.940421,1,0,0,1,0,0,0,0,189
11.992674,1,0,0,0,0,0,0,0,189
11.992906,1,0,1,0,0,0,0,0,189
12.105171,1,0,1,1,0,0,0,0,189
12.19538,1,0,1,0,0,0,0,0,189
12.217651,1,0,0,0,0,0,0,0,189
12.270148,1,0,0,0,0,0,0,0,189
12.382613,1,0,1,1,0,0,0,0,189
12.382843,1,0,0,1,0,0,0,0,189
12.472597,1,0,0,0,0,0,0,0,189
12.472828,1,0,1,0,0,0,0,0,189
12.495103,1,0,1,1,0,0,0,0,189
12.495333,1,0,0,1,0,0,0,0,189
12.547594,1,0,0,0,0,0,0,0,189
12.547824,1,0,1,0,0,0,0,0,189
12.660056,1,0,0,0,0,0,0,0,189
12.660287,1,0,1,0,0,0,0,0,189
12.772731,1,0,1,0,0,0,0,0,189
12.824992,1,0,0,0,0,0,0,0,189
12.825222,1,0,1,0,0,0,0,0,189
12.937467,1,0,1,1,0,0,0,0,189
12.937697,1,0,0,1,0,0,0,0,189
13.02745,1,0,0,0,0,0,0,0,189
13.027679,0,1,1,0,0,0,0,0,173
13.04995,1,0,0,0,0,0,0,0,189
13.05018,1,0,1,0,0,0,0,0,189
13.102449,1,0,0,0,0,0,0,0,189
13.102678,1,0,1,0,0,0,0,0,189
13.214949,1,0,0,0,0,0,0,0,189
13.215179,1,0,1,0,0,0,0,0,189
13.304938,1,0,0,0,0,0,0,0,189
13.305168,1,0,1,0,0,0,0,0,189
13.327428,1,0,0,0,0,0,0,0,189
13.379929,1,0,0,0,0,0,0,0,189
13.380158,1,0,1,0,0,0,0,0,189
13.582369,1,0,0,0,0,0,0,0,189
13.604864,1,0,0,0,0,0,0,0,189
13.657361,1,0,1,1,0,0,0,0,189
13.65759,1,0,0,1,0,0,0,0,189
13.769845,1,0,0,0,0,0,0,0,189
13.770075,1,0,1,0,0,0,0,0,189
13.85984,1,0,0,0,0,0,0,0,189
13.86007,1,0,1,0,0,0,0,0,189
13.934808,1,0,0,0,0,0,0,0,189
14.047318,1,0,0,0,0,0,0,0,189
14.047548,1,0,1,0,0,0,0,0,189
14.137279,1,0,1,1,0,0,0,0,189
14.137509,1,0,0,1,0,0,0,0,189
14.15977,1,0,1,1,0,0,0,0,189
14.324745,1,0,1,1,0,0,0,0,189
14.324975,1,0,0,1,0,0,0,0,189
14.414721,1,0,0,0,0,0,0,0,189
14.437227,1,0,0,0,0,0,0,0,189
14.437457,1,0,1,0,0,0,0,0,189
14.489926,1,0,1,0,0,0,0,0,189
14.602185,1,0,1,1,0,0,0,0,189
14.602416,1,0,0,1,0,0,0,0,189
14.692161,1,0,0,0,0,0,0,0,189
14.714659,1,0,1,1,0,0,0,0,189
14.71489,1,0,0,1,0,0,0,0,189
14.767147,1,0,1,1,0,0,0,0,189
14.767377,1,0,0,1,0,0,0,0,189
14.879637,1,0,1,1,0,0,0,0,189
14.879867,1,0,0,1,0,0,0,0,189
14.969626,1,0,0,0,0,0,0,0,189
14.969856,1,0,1,0,0,0,0,0,189
14.992126,1,0,0,0,0,0,0,0,189
14.992357,1,0,1,0,0,0,0,0,189
15.157353,1,0,1,0,0,0,0,0,189
15.269584,1,0,0,0,0,0,0,0,189
15.269814,1,0,1,0,0,0,0,0,189
