t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
14.237599,1,0,1,1,0,0,0,0,189
14.237829,1,0,0,1,0,0,0,0,189
14.395057,1,0,0,0,0,0,0,0,189
14.395286,1,0,1,0,0,0,0,0,189
14.500027,1,0,0,0,0,0,0,0,189
14.500257,1,0,1,0,0,0,0,0,189
14.582753,1,0,0,1,0,0,0,0,189
14.605017,1,0,0,0,0,0,0,0,189
14.605248,1,0,1,0,0,0,0,0,189
14.642503,1,0,1,1,0,0,0,0,189
14.657499,1,0,1,1,0,0,0,0,189
14.657729,1,0,0,1,0,0,0,0,189
14.702491,1,0,1,1,0,0,0,0,189
14.702721,1,0,0,1,0,0,0,0,189
14.799993,1,0,0,0,0,0,0,0,189
15.054964,1,0,0,0,0,0,0,0,189
15.055193,1,0,1,0,0,0,0,0,189
15.114963,1,0,0,0,0,0,0,0,189
15.115193,1,0,1,0,0,0,0,0,189
15.324899,1,0,0,0,0,0,0,0,189
15.325129,1,0,1,0,0,0,0,0,189
15.497595,1,0,0,1,0,0,0,0,189
15.632316,1,0,1,1,0,0,0,0,189
15.632546,1,0,0,1,0,0,0,0,189
15.670039,1,0,1,0,0,0,0,0,189
15.692303,1,0,1,1,0,0,0,0,189
15.692534,1,0,0,1,0,0,0,0,189
15.737297,1,0,1,1,0,0,0,0,189
15.737527,1,0,0,1,0,0,0,0,189
15.849979,1,0,1,0,0,0,0,0,189
15.857247,1,0,1,1,0,0,0,0,189
15.857477,1,0,0,1,0,0,0,0,189
15.894742,1,0,0,0,0,0,0,0,189
15.894972,1,0,1,0,0,0,0,0,189
15.924731,1,0,0,0,0,0,0,0,189
16.059691,1,0,0,0,0,0,0,0,189
16.059921,1,0,1,0,0,0,0,0,189
16.179661,1,0,0,0,0,0,0,0,189
16.19467,1,0,0,0,0,0,0,0,189
16.194899,1,0,1,0,0,0,0,0,189
16.20967,1,0,0,0,0,0,0,0,189
16.209901,1,0,1,0,0,0,0,0,189
16.232164,1,0,1,1,0,0,0,0,189
16.232394,1,0,0,1,0,0,0,0,189
16.239888,1,0,1,0,0,0,0,0,189
16.562051,1,0,1,1,0,0,0,0,189
16.562281,1,0,0,1,0,0,0,0,189
16.689542,1,0,0,0,0,0,0,0,189
16.689772,1,0,1,0,0,0,0,0,189
16.70454,1,0,0,0,0,0,0,0,189
16.70477,1,0,1,0,0,0,0,0,189
16.727028,1,0,1,1,0,0,0,0,189
16.727258,1,0,0,1,0,0,0,0,189
16.742031,1,0,1,1,0,0,0,0,189
16.742262,1,0,0,1,0,0,0,0,189
16.869494,1,0,0,0,0,0,0,0,189
16.869723,1,0,1,0,0,0,0,0,189
16.921984,1,0,1,1,0,0,0,0,189
16.922214,1,0,0,1,0,0,0,0,189
16.937205,1,0,0,1,0,0,0,0,189
17.011966,1,0,1,1,0,0,0,0,189
17.116919,1,0,1,1,0,0,0,0,189
17.117149,1,0,0,1,0,0,0,0,189
17.259413,1,0,0,0,0,0,0,0,189
17.259643,1,0,1,0,0,0,0,0,189
17.281905,1,0,1,1,0,0,0,0,189
17.282135,1,0,0,1,0,0,0,0,189
17.304401,1,0,0,0,0,0,0,0,189
17.30463,1,0,1,0,0,0,0,0,189
17.416897,1,0,1,1,0,0,0,0,189
17.417127,1,0,0,1,0,0,0,0,189
17.559339,1,0,0,0,0,0,0,0,189
17.559569,1,0,1,0,0,0,0,0,189
17.574353,1,0,0,0,0,0,0,0,189
