t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
10.988568,1,0,0,0,0,0,0,0,0
10.988792,1,0,1,0,0,0,0,0,0
11.018483,1,0,1,1,0,0,0,0,0
11.138017,1,0,1,1,0,0,0,0,0
11.138243,1,0,0,1,0,0,0,0,0
11.152921,1,0,1,1,0,0,0,0,0
11.153151,1,0,0,1,0,0,0,0,0
11.220321,1,0,0,0,0,0,0,0,0
11.220546,1,0,1,0,0,0,0,0,0
11.227822,1,0,1,1,0,0,0,0,0
11.235496,1,0,1,0,0,0,0,0,0
11.422172,1,0,1,1,0,0,0,0,0
11.422407,1,0,0,1,0,0,0,0,0
11.452079,1,0,1,1,0,0,0,0,0
11.452311,1,0,0,1,0,0,0,0,0
11.55677,1,0,1,1,0,0,0,0,0
11.556995,1,0,0,1,0,0,0,0,0
11.579406,1,0,1,0,0,0,0,0,0
11.594137,1,0,0,0,0,0,0,0,0
11.60163,1,0,1,1,0,0,0,0,0
11.631534,1,0,1,1,0,0,0,0,0
11.631767,1,0,0,1,0,0,0,0,0
11.736206,1,0,1,1,0,0,0,0,0
11.781054,1,0,1,1,0,0,0,0,0
11.85592,1,0,0,1,0,0,0,0,0
11.885717,1,0,1,1,0,0,0,0,0
11.885949,1,0,0,1,0,0,0,0,0
11.900898,1,0,0,1,0,0,0,0,0
12.050399,1,0,0,1,0,0,0,0,0
12.102497,1,0,0,0,0,0,0,0,0
12.274492,1,0,1,1,0,0,0,0,0
12.274724,1,0,0,1,0,0,0,0,0
12.304553,1,0,0,1,0,0,0,0,0
12.364405,1,0,0,1,0,0,0,0,0
12.491135,1,0,0,0,0,0,0,0,0
12.491359,1,0,1,0,0,0,0,0,0
12.588361,1,0,1,1,0,0,0,0,0
12.685417,1,0,0,0,0,0,0,0,0
12.685647,1,0,1,0,0,0,0,0,0
12.87238,1,0,1,1,0,0,0,0,0
12.872611,1,0,0,1,0,0,0,0,0
12.9921,1,0,1,1,0,0,0,0,0
13.051958,1,0,1,1,0,0,0,0,0
13.059407,1,0,0,0,0,0,0,0,0
13.059635,1,0,1,0,0,0,0,0,0
13.06688,1,0,1,1,0,0,0,0,0
13.067108,1,0,0,1,0,0,0,0,0
13.156583,1,0,1,1,0,0,0,0,0
13.156813,1,0,0,1,0,0,0,0,0
13.201433,1,0,1,1,0,0,0,0,0
13.201658,1,0,0,1,0,0,0,0,0
13.25373,1,0,0,0,0,0,0,0,0
13.25396,1,0,1,0,0,0,0,0,0
13.276165,1,0,1,1,0,0,0,0,0
13.298502,1,0,0,0,0,0,0,0,0
13.298733,1,0,1,0,0,0,0,0,0
13.335853,1,0,1,1,0,0,0,0,0
13.395591,1,0,1,1,0,0,0,0,0
13.447806,1,0,0,0,0,0,0,0,0
